video_id,title,published_at,thumbnail_url,members
"sADvmCPHowQ","Building an X-Wing & R2-D2 model kit✨Star Wars Plamo time~!【Handcam】","2026-04-06T20:46:28Z","https://i.ytimg.com/vi/sADvmCPHowQ/maxresdefault.jpg","false"
"sDQz9I2u3xs","Playing a Cute Duck Game to Relax~🦆【Babbling Brook】","2025-11-16T15:33:14Z","https://i.ytimg.com/vi/sDQz9I2u3xs/maxresdefault.jpg","false"
"sKzJ7_qC6wM","Fixing the Electronics of my Childhood🔧【ReStory: Chill Electronics Repairs】","2026-08-14T21:15:11Z","https://i.ytimg.com/vi/sKzJ7_qC6wM/maxresdefault.jpg","false"
"sMu-0Cj_LkU","Feeling Sick so we're doing comfy chatting🤧🦆 【Chatting】","2026-01-03T20:59:28Z","https://i.ytimg.com/vi/sMu-0Cj_LkU/maxresdefault.jpg","false"
"sR2CFXWZQMk","Time to Start the Lighthouse Adventure!✨🦆【Keeper】Blind Playthrough!","2025-10-18T22:26:26Z","https://i.ytimg.com/vi/sR2CFXWZQMk/maxresdefault.jpg","false"
"sSvhH-HBGFE","Playing Mario Kart With YOU!✨【Mario Kart 8 Deluxe】","2025-08-24T20:28:37Z","https://i.ytimg.com/vi/sSvhH-HBGFE/maxresdefault.jpg","false"
"sWXbeoIcPAM","Reacting to Star Wars Pitch Meetings Together!✨","2025-12-03T23:47:16Z","https://i.ytimg.com/vi/sWXbeoIcPAM/maxresdefault.jpg","false"
"sYqGyiexZ5w","Two girls battling it out in Heroes!⚔️Who will be victorious?!🔥【Heroes of Might & Magic: Olden Era】","2026-05-10T20:56:35Z","https://i.ytimg.com/vi/sYqGyiexZ5w/maxresdefault.jpg","false"
"sm52BKjlD8Q","Super Hype! Super Exciting Announcement!✨【ANNOUNCEMENT】","2025-08-16T17:46:51Z","https://i.ytimg.com/vi/sm52BKjlD8Q/maxresdefault.jpg","false"
"snZ1NzNG5f0","What happens when I laugh too much?!","2026-05-26T12:00:55Z","https://i.ytimg.com/vi/snZ1NzNG5f0/maxresdefault.jpg","false"
"szN8_whdgIE","Opening The FIRST Gundam Card Game Booster Box!✨【Handcam】& Mesmerizing Crochet!🧶","2025-09-29T20:55:03Z","https://i.ytimg.com/vi/szN8_whdgIE/maxresdefault.jpg","false"
"tApdXT5xvg8","Where did my glasses go?!","2026-07-18T14:30:10Z","https://i.ytimg.com/vi/tApdXT5xvg8/maxresdefault.jpg","false"
"tAz_7NGKeAo","Minecraft Horse Racing?!✨🏇【Minecraft - VSMP 2: Farm Life】","2026-02-21T21:42:41Z","https://i.ytimg.com/vi/tAz_7NGKeAo/maxresdefault.jpg","false"
"tDhM2SPmmp4","Carrying my team for the Norwegian economy!","2025-09-13T10:01:20Z","https://i.ytimg.com/vi/tDhM2SPmmp4/maxresdefault.jpg","false"
"tJkHXhKrLP0","I'm absolutely SHOCKED! There's .. Black Lagoon TCG Cards?!🤯【Handcam】& cozy knitting!🧶","2026-04-20T20:23:13Z","https://i.ytimg.com/vi/tJkHXhKrLP0/maxresdefault.jpg","false"
"tM7585kivxU","When Resident Evil gets ...unintentionally scary!!","2026-03-07T15:30:29Z","https://i.ytimg.com/vi/tM7585kivxU/maxresdefault.jpg","false"
"tNRf09bcFsw","Have YOU thought about becoming a streamer?","2025-08-07T11:01:27Z","https://i.ytimg.com/vi/tNRf09bcFsw/maxresdefault.jpg","false"
"teWSxSxIws0","Going Through My Clip Tag!! And Watching Them Together~😳【MEMBERS STREAM】","2024-12-03T23:08:09Z","https://i.ytimg.com/vi/teWSxSxIws0/maxresdefault.jpg","true"
"ttayh3dZXTk","Chatting & Making Thumbnails~ Secret Members Thumbnail Making Stream!!【MEMBERS STREAM】","2024-12-01T11:43:48Z","https://i.ytimg.com/vi/ttayh3dZXTk/maxresdefault.jpg","true"
"tymoPyk8LGk","Chill late night co-working~🦆🐤✨","2026-06-17T21:35:45Z","https://i.ytimg.com/vi/tymoPyk8LGk/maxresdefault.jpg","true"
"uW6RntkGwJU","Reacting to All Reverse 1999 Cinematics & Monster Hunter Monster Intros!✨","2025-10-01T22:15:52Z","https://i.ytimg.com/vi/uW6RntkGwJU/maxresdefault.jpg","false"
"ucdEXz84bXw","Trying to Find Every Cute Bug I Can~💖【Hollow Knight: Silksong】","2025-10-09T21:45:39Z","https://i.ytimg.com/vi/ucdEXz84bXw/maxresdefault.jpg","false"
"ufouI7j1D4c","Help!! It's REPO time!😱【R.E.P.O.】Let me get the Silliest Cosmetics!","2026-06-16T21:16:56Z","https://i.ytimg.com/vi/ufouI7j1D4c/maxresdefault.jpg","false"
"uha3VDACrkI","Duck Detective ready to find all the things you lost under the couch!🦆🔍【Lost and Found Co.】","2026-04-26T21:43:48Z","https://i.ytimg.com/vi/uha3VDACrkI/maxresdefault.jpg","false"
"uqU1oHvAzyk","I'm my restless dreams... I see that house!【Blue Prince】The mysteries will be SOLVED!😤🦆","2026-05-07T23:23:24Z","https://i.ytimg.com/vi/uqU1oHvAzyk/maxresdefault.jpg","false"
"uzFXEJbdh9k","I could be a professional hoverboarder right?!","2026-08-09T14:30:22Z","https://i.ytimg.com/vi/uzFXEJbdh9k/maxresdefault.jpg","false"
"v5cdxTViQso","Cute Girls Climbing Chaos✨ I Want To Make It To The Top!【PEAK】","2025-08-17T20:53:45Z","https://i.ytimg.com/vi/v5cdxTViQso/maxresdefault.jpg","false"
"vBetq0UjRp8","Girl lost in the underground~ Oh! I'm running a farm now?!【Core Keeper】First time playing!✨","2026-03-27T22:43:19Z","https://i.ytimg.com/vi/vBetq0UjRp8/maxresdefault.jpg","false"
"vMbqwzG8tgw","Going Sledding with Friends!! Trying the Cutest new Winter Game!✨❄️【Sledding Game】","2026-02-27T00:27:02Z","https://i.ytimg.com/vi/vMbqwzG8tgw/maxresdefault.jpg","false"
"vQGMlZE0in8","I forgot how to English...","2026-07-24T14:30:12Z","https://i.ytimg.com/vi/vQGMlZE0in8/maxresdefault.jpg","false"
"vg2thnGjHd4","It's Mario Time!🔥 3D Platforming... Which I'm Totally Good At!【Super Mario Odyssey - Switch 2】","2025-09-09T20:49:56Z","https://i.ytimg.com/vi/vg2thnGjHd4/maxresdefault.jpg","false"
"vjFLJ6VeIL4","Mellow Co-working~ I'll probably be low energy kamos 🥺","2026-01-22T13:46:22Z","https://i.ytimg.com/vi/vjFLJ6VeIL4/maxresdefault.jpg","true"
"vnMpVYexJxM","Let Me Clean~! With Powerwashers!✨🧼【PowerWash Simulator 2】","2025-10-24T19:06:16Z","https://i.ytimg.com/vi/vnMpVYexJxM/maxresdefault.jpg","false"
"vo-KGUCmgkA","Building A Rocket To The Moon~🚀🌕 Late Night Minecraft Shenanigans!【Minecraft - Race To The Moon】","2025-09-14T00:20:37Z","https://i.ytimg.com/vi/vo-KGUCmgkA/maxresdefault.jpg","false"
"vwbNwu9pNRU","Raccoon City Is SCARY!✨ Playing Resident Evil 2 For The First Time!【Resident Evil 2】","2025-08-09T21:18:22Z","https://i.ytimg.com/vi/vwbNwu9pNRU/maxresdefault.jpg","false"
"w2t1Qk8Fx80","First Time Playing!✨Trying to Beat the Game in One Week! 【Satisfactory】","2025-11-27T00:12:11Z","https://i.ytimg.com/vi/w2t1Qk8Fx80/maxresdefault.jpg","false"
"w61rs4-5CYc","I'm Good at this Game Right?!🤨✨【Hollow Knight: Silksong】Blind Playthrough","2025-10-26T22:51:42Z","https://i.ytimg.com/vi/w61rs4-5CYc/maxresdefault.jpg","false"
"wEARKYu3cfo","Which Winter Sport would KILL me if I tried it?!😱🏂 Let's find out!【Tierlist】","2025-12-17T21:51:24Z","https://i.ytimg.com/vi/wEARKYu3cfo/maxresdefault.jpg","false"
"wPmJI14jxVA","It's Time For Claire!✨ Playing Resident Evil 2 For The First Time!【Resident Evil 2】","2025-08-20T21:59:47Z","https://i.ytimg.com/vi/wPmJI14jxVA/maxresdefault.jpg","false"
"wX_Y28ywsR4","Building a ...Bookcase?!✨ Maid Kanna reporting for duty!","2026-02-26T19:57:08Z","https://i.ytimg.com/vi/wX_Y28ywsR4/maxresdefault.jpg","false"
"wZ9gZON2unA","Completely Blind Playthrough!✨ STEALTH!【Metal Gear Solid Delta: Snake Eater】First Metal Gear Game!","2025-08-28T23:26:49Z","https://i.ytimg.com/vi/wZ9gZON2unA/maxresdefault.jpg","false"
"weyCy8QATd4","Let's React to the The Game Awards 2025!【WATCHALONG】Official Co-Stream","2025-12-12T04:31:26Z","https://i.ytimg.com/vi/weyCy8QATd4/maxresdefault.jpg","false"
"wgqVMhEODag","This Is Fine... The Cute Bugs Can't Hurt Me!!✨Blind Playthrough 【Hollow Knight: Silksong】","2025-09-19T21:27:39Z","https://i.ytimg.com/vi/wgqVMhEODag/maxresdefault.jpg","false"
"wh-QaFy82HY","The Best Pokémon game ever?!✨It's a grand adventure!【Pokémon Mystery Dungeon: Explorers of Sky】","2026-04-10T20:44:32Z","https://i.ytimg.com/vi/wh-QaFy82HY/maxresdefault.jpg","false"
"wj7xm93MG0g","Rolling Cute Hololive Girls?!😍【Goro Goro Mountain】Chill Early Day Gaming!","2025-08-09T13:27:08Z","https://i.ytimg.com/vi/wj7xm93MG0g/maxresdefault.jpg","false"
"wyWenP7_o9A","First Time Playing this Absolutely Amazing Game!✨【Clair Obscur: Expedition 33】Blind Playthrough!","2025-11-11T22:11:35Z","https://i.ytimg.com/vi/wyWenP7_o9A/maxresdefault.jpg","false"
"wzoWZJ8KJuk","I'm Turning 31 Years!✨💖 Duck Birthday Party!【Birthday Celebration】","2025-09-15T20:52:55Z","https://i.ytimg.com/vi/wzoWZJ8KJuk/maxresdefault.jpg","false"
"x-nRY-q-w08","3 Girls Building Gunpla!✨ Come Join Us!【Handcam Collab】","2025-09-20T20:50:53Z","https://i.ytimg.com/vi/x-nRY-q-w08/maxresdefault.jpg","false"
"x16Xi2HiGh0","Booster Box Opening!✨ Opening Spectacular Detective Conan Cards!【Handcam】& Cozy Knitting!🧶","2025-12-01T21:31:57Z","https://i.ytimg.com/vi/x16Xi2HiGh0/maxresdefault.jpg","false"
"x6tGAq3kumU","Cleaning Horrific Halloween Crimes!🎃✨【Crime Scene Cleaner】","2025-10-31T21:06:23Z","https://i.ytimg.com/vi/x6tGAq3kumU/maxresdefault.jpg","false"
"xF77cl4G4Kk","Norwegian knowledge you will never need","2026-06-13T12:00:17Z","https://i.ytimg.com/vi/xF77cl4G4Kk/maxresdefault.jpg","false"
"xK5DKGBztMQ","Cozy Co-Working Time!💛🦆【Member's Stream】","2025-12-15T00:40:00Z","https://i.ytimg.com/vi/xK5DKGBztMQ/maxresdefault.jpg","true"
"xNk_OQERJaw","A Cute Maid finds all your Secrets~🦆🔍【Blue Prince】You have nothing to hide ...right?!","2026-06-02T20:46:57Z","https://i.ytimg.com/vi/xNk_OQERJaw/maxresdefault.jpg","false"
"xqsxxJ4eTk4","The New Pals are SO CUTE!💖【Palworld】18 VTuber Palworld server","2026-07-17T23:25:02Z","https://i.ytimg.com/vi/xqsxxJ4eTk4/maxresdefault.jpg","false"
"xsV7rnfJPGA","Four Girls Mountain Climbing! ...but There's ZOMBIES?!😱【PEAK】","2025-11-16T22:07:05Z","https://i.ytimg.com/vi/xsV7rnfJPGA/maxresdefault.jpg","false"
"xsW_URzlarE","Building A Sheep Village!🐑💛 With A ...Rollercoaster?!【Tiny Glade】","2025-08-06T14:00:56Z","https://i.ytimg.com/vi/xsW_URzlarE/maxresdefault.jpg","false"
"yGDt-zi0OUs","Let's Go! Playing Galaxy For The Very First Time!✨🌌【Super Mario Galaxy - Switch 2】The Grand Finale?!","2025-12-26T21:37:36Z","https://i.ytimg.com/vi/yGDt-zi0OUs/maxresdefault.jpg","false"
"yH03hBfGNyQ","WHAT IS THAT?!","2025-08-13T10:01:35Z","https://i.ytimg.com/vi/yH03hBfGNyQ/maxresdefault.jpg","false"
"yNLfREL2XYU","Digimon Booster Box Unboxing!✨ Let's Open Amazing Monster Cards!【Handcam】& Mesmerizing Crochet!🧶","2025-10-13T21:08:36Z","https://i.ytimg.com/vi/yNLfREL2XYU/maxresdefault.jpg","false"
"yW5eNr_eP-g","Building a Farm House?!✨🌽And some other fun Mining!【Minecraft - VSMP 2: Farm Life】","2026-02-17T21:48:56Z","https://i.ytimg.com/vi/yW5eNr_eP-g/maxresdefault.jpg","false"
"ycFz4LR49Ow","Opening a special One Piece TCG set!✨Trying to pull cute girls!【Handcam】& Cozy Knitting🧶","2025-12-29T22:15:46Z","https://i.ytimg.com/vi/ycFz4LR49Ow/maxresdefault.jpg","false"
"ywi3gCtmNMg","HotS is STILL getting UPDATES?!✨ Let's Play it!!【Heroes of the Storm】","2026-07-31T22:25:21Z","https://i.ytimg.com/vi/ywi3gCtmNMg/maxresdefault.jpg","false"
"yypIcoz9--Y","Cozy chatting~ and a little co-working!💛🌿【Members Stream】","2026-07-31T11:51:46Z","https://i.ytimg.com/vi/yypIcoz9--Y/maxresdefault.jpg","true"
"z3dDiFPbqh8","【AERUNIA FIRST COLLAB】 Get to know Glitch Stars gen 4 Aerunia!","2026-01-11T00:54:17Z","https://i.ytimg.com/vi/z3dDiFPbqh8/maxresdefault.jpg","false"
"z5eEBq10Fjw","Edge of Eternities MTG Collector Box Opening!✨Going deep into Space!🌌🌕【Handcam】& Cozy Knitting🧶","2026-06-22T20:38:14Z","https://i.ytimg.com/vi/z5eEBq10Fjw/maxresdefault.jpg","false"
"z7xgYukSyRA","Ratchet and Clank skill issues!","2026-08-09T14:30:10Z","https://i.ytimg.com/vi/z7xgYukSyRA/maxresdefault.jpg","false"
"zLbjMxg9kP0","Please Let Me In~!💖To Clean Your Room!【Whisper Of The House】...With A Dash Of Eldritch Horror🦑👻","2025-09-10T13:30:02Z","https://i.ytimg.com/vi/zLbjMxg9kP0/maxresdefault.jpg","false"
"zYf1xOqyUPk","Early Look At Arctic Awakening!❄️ Let's Play This Mysterious New Game!【Arctic Awakening】","2025-09-17T20:57:49Z","https://i.ytimg.com/vi/zYf1xOqyUPk/maxresdefault.jpg","false"
"ze4kW02A3qg","Your sweet Maid Cleaning Crime one blood splatter at the time!🧼🫧【Crime Scene Cleaner】","2026-04-03T21:21:41Z","https://i.ytimg.com/vi/ze4kW02A3qg/maxresdefault.jpg","false"
